accumulated_power,activity_type,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,stance_time,stance_time_balance,stance_time_percent,step_length,timestamp,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_90,vertical_oscillation,vertical_ratio
330947,running,80,0.0,3078.8,12.0,2.501,0.5,105,603875065,-40787569,271,287.0,,,926.0,2026-06-16 07:35:55+00:00,1,,44,105,2471,83,,87.0,9.39
331218,running,81,0.0,3081.69,12.0,2.501,0.5,106,603875069,-40787063,271,287.0,,,926.0,2026-06-16 07:35:56+00:00,1,,44,106,2471,83,,87.0,9.39
331488,running,81,0.0,3084.14,12.0,2.501,0.5,106,603875016,-40786641,270,284.0,,,914.0,2026-06-16 07:35:57+00:00,1,,44,106,2471,83,,85.5,9.34
331760,running,81,0.0,3086.62,12.0,2.51,0.5,106,603875009,-40786271,272,284.0,,,918.0,2026-06-16 07:35:58+00:00,1,,44,106,2497,83,,85.5,9.32
332031,running,81,0.0,3089.48,12.0,2.51,0.5,106,603874995,-40785743,271,284.0,,,918.0,2026-06-16 07:35:59+00:00,1,,44,106,2497,83,,85.5,9.32
332302,running,82,0.0,3091.87,12.0,2.51,0.5,106,603874951,-40785403,271,284.0,,,918.0,2026-06-16 07:36:00+00:00,1,,44,106,2497,83,,85.5,9.32
332574,running,82,0.0,3094.13,12.0,2.51,0.5,107,603874927,-40784984,272,284.0,,,918.0,2026-06-16 07:36:01+00:00,1,,43,107,2497,83,,85.5,9.32
332845,running,81,0.0,3096.63,12.0,2.51,0.5,107,603874931,-40784515,271,284.0,,,918.0,2026-06-16 07:36:02+00:00,1,,43,107,2499,83,,85.5,9.32
333116,running,81,0.0,3099.12,12.0,2.51,0.5,107,603874947,-40784148,271,284.0,,,918.0,2026-06-16 07:36:03+00:00,1,,43,107,2499,83,,85.5,9.32
333388,running,82,0.0,3102.32,12.0,2.51,0.5,107,603874931,-40783590,272,284.0,,,918.0,2026-06-16 07:36:04+00:00,1,,43,107,2499,83,,85.5,9.32
333660,running,82,0.0,3104.75,12.0,2.51,0.5,107,603874867,-40783187,272,284.0,,,918.0,2026-06-16 07:36:05+00:00,1,,43,107,2499,83,,85.5,9.32
333934,running,82,0.0,3107.2,12.0,2.519,0.5,107,603874866,-40782811,274,283.0,,,921.0,2026-06-16 07:36:06+00:00,1,,43,107,2529,83,,86.0,9.33
334207,running,83,0.0,3109.72,12.0,2.519,0.5,108,603874804,-40782343,273,280.0,,,910.0,2026-06-16 07:36:07+00:00,1,,46,108,2529,83,,84.5,9.28
334480,running,83,0.0,3111.97,12.0,2.519,0.5,110,603874786,-40781980,273,280.0,,,910.0,2026-06-16 07:36:08+00:00,1,,40,110,2529,83,,84.5,9.28
334753,running,83,0.0,3114.44,12.0,2.519,0.5,111,603874792,-40781561,273,280.0,,,910.0,2026-06-16 07:36:09+00:00,1,,32,111,2529,83,,84.5,9.28
335025,running,83,0.0,3116.53,12.0,2.51,0.5,114,603874774,-40781157,272,280.0,,,907.0,2026-06-16 07:36:10+00:00,1,,21,114,2519,83,,84.4,9.31
335297,running,83,0.0,3118.87,12.0,2.51,0.5,115,603874789,-40780783,272,280.0,,,907.0,2026-06-16 07:36:11+00:00,1,,14,115,2502,83,,84.4,9.31
335568,running,82,0.0,3121.87,12.0,2.501,0.5,115,603874774,-40780253,271,281.0,,,903.0,2026-06-16 07:36:12+00:00,1,,14,115,2493,83,,84.0,9.3
335840,running,81,0.0,3124.5,12.0,2.501,0.5,115,603874721,-40779812,272,284.0,,,914.0,2026-06-16 07:36:13+00:00,1,,14,115,2493,83,,85.5,9.34
336112,running,81,0.0,3127.35,12.200000000000045,2.501,0.5,116,603874705,-40779394,272,284.0,,,914.0,2026-06-16 07:36:14+00:00,1,,9,116,2493,83,,85.5,9.34
336385,running,81,0.0,3130.12,12.200000000000045,2.51,0.5,116,603874673,-40778899,273,284.0,,,918.0,2026-06-16 07:36:15+00:00,1,,9,116,2502,83,,85.5,9.32
336661,running,81,0.0,3132.47,12.200000000000045,2.519,0.5,116,603874691,-40778545,276,283.0,,,921.0,2026-06-16 07:36:16+00:00,1,,9,116,2512,83,,86.0,9.33
336937,running,81,0.0,3135.36,12.200000000000045,2.519,0.5,116,603874681,-40778021,276,283.0,,,921.0,2026-06-16 07:36:17+00:00,1,,9,116,2512,83,,86.0,9.33
337212,running,83,0.0,3138.13,12.200000000000045,2.519,0.0,116,603874647,-40777593,275,280.0,,,910.0,2026-06-16 07:36:18+00:00,1,,9,116,2512,83,,84.5,9.28
337489,running,83,0.0,3140.85,12.200000000000045,2.529,0.0,116,603874628,-40777156,277,280.0,,,913.0,2026-06-16 07:36:19+00:00,1,,9,116,2521,83,,84.6,9.26
337766,running,84,0.0,3143.22,12.200000000000045,2.538,0.5,117,603874555,-40776745,277,277.0,,,906.0,2026-06-16 07:36:20+00:00,1,,14,117,2530,83,,83.3,9.19
338043,running,84,0.0,3145.62,12.200000000000045,2.538,0.5,117,603874527,-40776385,277,277.0,,,906.0,2026-06-16 07:36:21+00:00,1,,14,117,2530,83,,83.3,9.19
338318,running,85,0.0,3148.12,12.200000000000045,2.529,0.0,117,603874481,-40775893,275,275.0,,,892.0,2026-06-16 07:36:22+00:00,1,,14,117,2521,83,,81.5,9.13
338592,running,86,0.0,3150.66,12.200000000000045,2.529,0.0,118,603874493,-40775495,274,272.0,,,882.0,2026-06-16 07:36:23+00:00,1,,10,118,2521,83,,80.2,9.1
338866,running,86,0.0,3153.94,12.200000000000045,2.529,0.0,119,603874463,-40774919,274,272.0,,,882.0,2026-06-16 07:36:24+00:00,1,,7,119,2549,83,,80.2,9.1
339140,running,86,0.0,3156.73,12.200000000000045,2.529,0.0,119,603874449,-40774482,274,272.0,,,882.0,2026-06-16 07:36:25+00:00,1,,7,119,2549,83,,80.2,9.1
339418,running,86,0.0,3159.61,12.0,2.557,0.0,119,603874444,-40774012,278,271.0,,,891.0,2026-06-16 07:36:26+00:00,1,,7,119,2577,83,,80.8,9.06
339697,running,86,0.0,3162.11,12.200000000000045,2.566,0.0,120,603874346,-40773591,279,271.0,,,895.0,2026-06-16 07:36:27+00:00,1,,7,120,2587,83,,80.8,9.03
339977,running,86,0.0,3164.46,12.200000000000045,2.575,0.0,120,603874325,-40773233,280,271.0,,,898.0,2026-06-16 07:36:28+00:00,1,,7,120,2596,83,,80.9,9.01
340257,running,86,0.0,3167.06,12.200000000000045,2.575,0.5,121,603874246,-40772741,280,271.0,,,898.0,2026-06-16 07:36:29+00:00,1,,8,121,2596,83,,80.9,9.01
340536,running,86,0.0,3169.24,12.200000000000045,2.575,0.5,121,603874211,-40772389,279,271.0,,,898.0,2026-06-16 07:36:30+00:00,1,,8,121,2596,83,,80.9,9.01
340814,running,86,0.0,3171.81,12.200000000000045,2.575,0.0,121,603874185,-40771949,278,271.0,,,898.0,2026-06-16 07:36:31+00:00,1,,8,121,2596,83,,80.9,9.01
341091,running,85,0.0,3174.59,12.200000000000045,2.566,0.5,122,603874074,-40771485,277,274.0,,,905.0,2026-06-16 07:36:32+00:00,1,,10,122,2583,83,,82.1,9.07
341369,running,84,0.0,3177.29,12.200000000000045,2.566,0.5,122,603874042,-40771085,278,276.0,,,916.0,2026-06-16 07:36:33+00:00,1,,10,122,2583,83,,83.8,9.15
341648,running,84,0.0,3179.84,12.0,2.575,0.5,122,603873989,-40770600,279,276.0,,,919.0,2026-06-16 07:36:34+00:00,1,,10,122,2592,83,,83.9,9.12
341927,running,84,0.0,3182.41,12.0,2.575,0.5,122,603873960,-40770208,279,276.0,,,919.0,2026-06-16 07:36:35+00:00,1,,10,122,2592,83,,83.9,9.12
342206,running,84,0.0,3185.27,12.0,2.575,0.0,122,603873931,-40769706,279,276.0,,,919.0,2026-06-16 07:36:36+00:00,1,,10,122,2589,83,,83.9,9.12
342485,running,84,0.0,3188.16,12.0,2.575,0.0,123,603873867,-40769222,279,276.0,,,919.0,2026-06-16 07:36:37+00:00,1,,14,123,2589,83,,83.9,9.12
342765,running,84,0.0,3190.91,12.0,2.585,0.5,123,603873829,-40768814,280,276.0,,,923.0,2026-06-16 07:36:38+00:00,1,,14,123,2598,83,,84.0,9.1
343047,running,84,0.0,3193.97,12.0,2.594,0.5,123,603873735,-40768289,282,276.0,,,926.0,2026-06-16 07:36:39+00:00,1,,14,123,2608,83,,84.1,9.07
343329,running,84,0.0,3196.39,12.200000000000045,2.594,0.5,123,603873723,-40767928,282,276.0,,,926.0,2026-06-16 07:36:40+00:00,1,,14,123,2609,83,,84.1,9.07
343613,running,84,0.0,3199.01,12.200000000000045,2.603,0.5,123,603873689,-40767447,284,275.0,,,929.0,2026-06-16 07:36:41+00:00,1,,14,123,2618,83,,84.5,9.09
343897,running,84,0.0,3201.46,12.200000000000045,2.613,0.5,123,603873646,-40767026,284,275.0,,,933.0,2026-06-16 07:36:42+00:00,1,,14,123,2627,83,,84.5,9.06
344181,running,84,0.0,3204.32,12.200000000000045,2.613,0.5,123,603873611,-40766621,284,275.0,,,933.0,2026-06-16 07:36:43+00:00,1,,14,123,2627,83,,84.5,9.06
344465,running,84,0.0,3206.78,12.200000000000045,2.613,0.0,123,603873602,-40766197,284,275.0,,,933.0,2026-06-16 07:36:44+00:00,1,,14,123,2627,83,,84.5,9.06
344749,running,84,0.0,3208.79,12.200000000000045,2.613,0.0,123,603873586,-40765859,284,275.0,,,933.0,2026-06-16 07:36:45+00:00,1,,14,123,2624,83,,84.5,9.06
345033,running,84,0.0,3211.15,12.0,2.613,0.5,124,603873533,-40765456,284,275.0,,,933.0,2026-06-16 07:36:46+00:00,1,,24,124,2624,83,,84.5,9.06
345314,running,84,0.0,3213.69,12.200000000000045,2.594,0.5,124,603873425,-40765019,281,276.0,,,926.0,2026-06-16 07:36:47+00:00,1,,24,124,2605,83,,84.1,9.07
345597,running,83,0.0,3216.09,12.200000000000045,2.594,0.5,124,603873351,-40764642,283,278.0,,,937.0,2026-06-16 07:36:48+00:00,1,,24,124,2605,83,,85.8,9.16
345879,running,82,0.0,3218.76,12.0,2.585,0.5,123,603873298,-40764234,282,282.0,,,945.0,2026-06-16 07:36:49+00:00,1,,21,123,2596,83,,86.9,9.19
346162,running,81,0.0,3221.2,12.0,2.585,0.5,124,603873167,-40763782,283,285.0,,,957.0,2026-06-16 07:36:50+00:00,1,,21,124,2596,83,,88.5,9.24
346445,running,80,0.0,3223.69,12.0,2.585,0.5,124,603873151,-40763401,283,285.0,,,957.0,2026-06-16 07:36:51+00:00,1,,21,124,2596,83,,88.5,9.24
346726,running,80,0.0,3226.9,12.0,2.575,0.5,124,603873078,-40762861,281,285.0,,,953.0,2026-06-16 07:36:52+00:00,1,,21,124,2586,83,,88.4,9.27
347007,running,81,0.0,3229.21,12.0,2.575,0.5,124,603873039,-40762482,281,285.0,,,953.0,2026-06-16 07:36:53+00:00,1,,21,124,2574,83,,88.4,9.27
347290,running,81,0.0,3231.8,12.0,2.594,0.5,124,603873008,-40762039,283,282.0,,,948.0,2026-06-16 07:36:54+00:00,1,,21,124,2593,83,,87.0,9.17
347572,running,82,0.0,3234.43,12.0,2.594,0.5,124,603872897,-40761572,282,282.0,,,948.0,2026-06-16 07:36:55+00:00,1,,21,124,2593,83,,87.0,9.17
347853,running,84,0.0,3236.96,12.0,2.594,0.5,124,603872821,-40761205,281,276.0,,,926.0,2026-06-16 07:36:56+00:00,1,,21,124,2593,83,,84.1,9.07
348134,running,84,0.0,3239.91,12.0,2.594,0.5,124,603872706,-40760690,281,276.0,,,926.0,2026-06-16 07:36:57+00:00,1,,21,124,2593,83,,84.1,9.07
348414,running,84,0.0,3242.33,12.0,2.594,0.5,124,603872667,-40760339,280,276.0,,,926.0,2026-06-16 07:36:58+00:00,1,,21,124,2572,83,,84.1,9.07
348694,running,85,0.0,3245.44,12.0,2.603,0.0,124,603872608,-40759821,280,273.0,,,918.0,2026-06-16 07:36:59+00:00,1,,21,124,2582,83,,82.8,9.01
348978,running,85,0.0,3248.06,12.0,2.622,0.0,124,603872494,-40759431,284,272.0,,,925.0,2026-06-16 07:37:00+00:00,1,,21,124,2600,82,,83.2,8.99
349264,running,84,0.0,3250.37,12.200000000000045,2.631,0.5,125,603872434,-40759097,286,275.0,,,939.0,2026-06-16 07:37:01+00:00,1,,25,125,2609,82,,84.7,9.01
349550,running,84,23.13,3252.91,12.0,2.631,0.0,125,603872294,-40758631,286,275.0,,,939.0,2026-06-16 07:37:02+00:00,1,,25,125,2609,82,,84.7,9.01
349833,running,84,0.0,3255.03,12.200000000000045,2.613,0.0,125,603872257,-40758295,283,275.0,,,933.0,2026-06-16 07:37:03+00:00,1,,25,125,2604,82,,84.5,9.06
350116,running,84,0.0,3258.23,12.200000000000045,2.613,0.5,125,603872163,-40757720,283,275.0,,,933.0,2026-06-16 07:37:04+00:00,1,,25,125,2604,82,,84.5,9.06
350399,running,84,0.0,3261.32,12.200000000000045,2.613,0.5,125,603872113,-40757275,283,275.0,,,933.0,2026-06-16 07:37:05+00:00,1,,25,125,2604,82,,84.5,9.06
350682,running,84,0.0,3264.0,12.0,2.613,0.5,125,603872064,-40756802,283,275.0,,,933.0,2026-06-16 07:37:06+00:00,1,,25,125,2604,82,,84.5,9.06
350968,running,84,0.0,3266.77,12.200000000000045,2.631,0.5,125,603871956,-40756365,286,275.0,,,939.0,2026-06-16 07:37:07+00:00,1,,25,125,2623,82,,84.7,9.01
351254,running,85,0.0,3269.3,12.0,2.631,0.0,125,603871900,-40755977,286,272.0,,,928.0,2026-06-16 07:37:08+00:00,1,,25,125,2623,82,,83.3,8.97
351540,running,85,0.0,3272.32,12.0,2.631,0.5,126,603871777,-40755472,286,272.0,,,928.0,2026-06-16 07:37:09+00:00,1,,34,126,2623,82,,83.3,8.97
351826,running,86,0.0,3274.65,12.0,2.641,0.0,126,603871755,-40755134,286,269.0,,,921.0,2026-06-16 07:37:10+00:00,1,,34,126,2632,82,,82.0,8.91
352112,running,86,0.0,3277.03,12.0,2.641,0.0,126,603871728,-40754697,286,269.0,,,921.0,2026-06-16 07:37:11+00:00,1,,34,126,2638,82,,82.0,8.91
352398,running,86,0.0,3279.63,12.0,2.641,0.0,127,603871629,-40754287,286,269.0,,,921.0,2026-06-16 07:37:12+00:00,1,,29,127,2638,82,,82.0,8.91
352684,running,85,0.0,3281.87,12.0,2.631,0.5,128,603871602,-40753903,286,272.0,,,928.0,2026-06-16 07:37:13+00:00,1,,18,128,2629,82,,83.3,8.97
352970,running,85,0.0,3284.77,12.0,2.631,0.5,129,603871458,-40753418,286,272.0,,,928.0,2026-06-16 07:37:14+00:00,1,,10,129,2629,82,,83.3,8.97
353257,running,84,0.0,3287.29,12.0,2.631,0.0,130,603871430,-40753061,287,275.0,,,939.0,2026-06-16 07:37:15+00:00,1,,5,130,2629,82,,84.7,9.01
353544,running,84,0.0,3290.13,12.0,2.631,0.0,130,603871368,-40752535,287,275.0,,,939.0,2026-06-16 07:37:16+00:00,1,,5,130,2629,82,,84.7,9.01
353832,running,84,0.0,3293.02,12.0,2.631,0.0,130,603871315,-40752092,288,275.0,,,939.0,2026-06-16 07:37:17+00:00,1,,5,130,2629,82,,84.7,9.01
354120,running,84,0.0,3295.58,12.0,2.631,0.0,130,603871253,-40751713,288,275.0,,,939.0,2026-06-16 07:37:18+00:00,1,,5,130,2629,82,,84.7,9.01
354410,running,84,0.0,3298.21,12.200000000000045,2.641,0.0,130,603871133,-40751265,290,275.0,,,943.0,2026-06-16 07:37:19+00:00,1,,5,130,2638,82,,84.8,8.99
354699,running,84,0.0,3300.34,12.200000000000045,2.641,0.0,131,603871100,-40750914,289,275.0,,,943.0,2026-06-16 07:37:20+00:00,1,,2,131,2654,82,,84.8,8.99
354988,running,84,0.0,3303.01,12.200000000000045,2.641,0.0,130,603871023,-40750434,289,275.0,,,943.0,2026-06-16 07:37:21+00:00,1,,3,130,2654,82,,84.8,8.99
355274,running,84,0.0,3305.73,12.200000000000045,2.622,0.0,131,603870995,-40750001,286,275.0,,,936.0,2026-06-16 07:37:22+00:00,1,,4,131,2635,82,,84.6,9.04
355560,running,84,0.0,3308.38,12.0,2.622,0.5,131,603870951,-40749568,286,275.0,,,936.0,2026-06-16 07:37:23+00:00,1,,4,131,2635,82,,84.6,9.04
355847,running,84,0.0,3311.23,12.200000000000045,2.631,0.5,131,603870847,-40749115,287,275.0,,,939.0,2026-06-16 07:37:24+00:00,1,,4,131,2645,82,,84.7,9.01
356135,running,84,0.0,3313.6,12.0,2.631,0.5,131,603870824,-40748744,288,275.0,,,939.0,2026-06-16 07:37:25+00:00,1,,4,131,2623,82,,84.7,9.01
356423,running,85,0.0,3316.19,12.200000000000045,2.631,0.0,130,603870734,-40748250,288,272.0,,,928.0,2026-06-16 07:37:26+00:00,1,,5,130,2623,82,,83.3,8.97
356710,running,85,0.0,3318.65,12.0,2.631,0.5,131,603870688,-40747876,287,272.0,,,928.0,2026-06-16 07:37:27+00:00,1,,7,131,2623,82,,83.3,8.97
356996,running,85,0.0,3321.46,12.0,2.631,0.5,131,603870637,-40747416,286,272.0,,,928.0,2026-06-16 07:37:28+00:00,1,,7,131,2623,82,,83.3,8.97
357282,running,85,0.0,3324.14,12.0,2.631,0.0,131,603870558,-40746979,286,272.0,,,928.0,2026-06-16 07:37:29+00:00,1,,7,131,2623,82,,83.3,8.97
357568,running,85,0.0,3326.67,12.0,2.631,0.0,131,603870518,-40746595,286,272.0,,,928.0,2026-06-16 07:37:30+00:00,1,,7,131,2629,82,,83.3,8.97
357854,running,85,0.0,3329.28,12.0,2.631,0.0,131,603870446,-40746107,286,272.0,,,928.0,2026-06-16 07:37:31+00:00,1,,7,131,2629,82,,83.3,8.97
358140,running,84,0.0,3331.81,12.200000000000045,2.622,0.5,131,603870413,-40745725,286,275.0,,,936.0,2026-06-16 07:37:32+00:00,1,,7,131,2619,82,,84.6,9.04
358426,running,84,0.0,3334.26,12.200000000000045,2.622,0.0,131,603870388,-40745305,286,275.0,,,936.0,2026-06-16 07:37:33+00:00,1,,7,131,2619,82,,84.6,9.04
358711,running,84,0.0,3336.96,12.0,2.622,0.0,131,603870269,-40744891,285,275.0,,,936.0,2026-06-16 07:37:34+00:00,1,,7,131,2619,82,,84.6,9.04
358996,running,84,0.0,3339.1,12.0,2.622,0.5,131,603870222,-40744574,285,275.0,,,936.0,2026-06-16 07:37:35+00:00,1,,7,131,2613,82,,84.6,9.04
359280,running,84,0.0,3341.77,12.0,2.622,0.5,131,603870141,-40744075,284,275.0,,,936.0,2026-06-16 07:37:36+00:00,1,,7,131,2613,82,,84.6,9.04
359564,running,83,0.0,3344.45,12.0,2.613,0.5,131,603870030,-40743709,284,278.0,,,944.0,2026-06-16 07:37:37+00:00,1,,7,131,2604,82,,86.0,9.11
359850,running,83,0.0,3346.71,11.800000000000011,2.613,0.0,131,603869969,-40743341,286,278.0,,,944.0,2026-06-16 07:37:38+00:00,1,,7,131,2604,82,,86.0,9.11
360135,running,82,0.0,3349.44,11.800000000000011,2.603,0.5,131,603869837,-40742830,285,281.0,,,952.0,2026-06-16 07:37:39+00:00,1,,7,131,2595,82,,87.4,9.18
360419,running,82,26.47,3351.92,11.800000000000011,2.603,0.5,132,603869791,-40742492,284,281.0,,,952.0,2026-06-16 07:37:40+00:00,1,,22,132,2588,82,,87.4,9.18
360702,running,83,0.0,3354.36,11.800000000000011,2.603,0.0,131,603869734,-40742072,283,278.0,,,940.0,2026-06-16 07:37:41+00:00,1,,23,131,2588,82,,85.9,9.13
360985,running,83,0.0,3357.09,11.800000000000011,2.603,0.0,131,603869602,-40741618,283,278.0,,,940.0,2026-06-16 07:37:42+00:00,1,,23,131,2588,82,,85.9,9.13
361268,running,83,0.0,3359.71,11.800000000000011,2.603,0.0,132,603869550,-40741243,283,278.0,,,940.0,2026-06-16 07:37:43+00:00,1,,25,132,2588,82,,85.9,9.13
361551,running,81,0.0,3362.29,11.800000000000011,2.603,0.5,131,603869503,-40740827,283,281.0,,,952.0,2026-06-16 07:37:44+00:00,1,,27,131,2588,82,,87.4,9.18
361834,running,81,0.0,3364.78,11.800000000000011,2.603,0.5,131,603869355,-40740389,283,281.0,,,952.0,2026-06-16 07:37:45+00:00,1,,27,131,2582,82,,87.4,9.18
362116,running,81,0.0,3367.02,11.800000000000011,2.594,0.5,132,603869311,-40740051,282,282.0,,,948.0,2026-06-16 07:37:46+00:00,1,,29,132,2572,82,,87.0,9.17
362399,running,81,0.0,3369.83,11.800000000000011,2.594,0.5,131,603869233,-40739590,283,285.0,,,960.0,2026-06-16 07:37:47+00:00,1,,30,131,2572,82,,88.5,9.22
362682,running,80,0.0,3372.44,12.0,2.594,0.5,131,603869112,-40739173,283,285.0,,,960.0,2026-06-16 07:37:48+00:00,1,,30,131,2572,82,,88.5,9.22
362964,running,80,0.0,3374.88,12.0,2.585,0.5,132,603869041,-40738854,282,285.0,,,957.0,2026-06-16 07:37:49+00:00,1,,32,132,2569,82,,88.5,9.24
363246,running,80,0.0,3377.37,12.0,2.585,0.5,131,603868923,-40738389,282,285.0,,,957.0,2026-06-16 07:37:50+00:00,1,,33,131,2569,82,,88.5,9.24
363528,running,81,0.0,3379.46,12.0,2.585,0.5,131,603868838,-40738065,282,285.0,,,957.0,2026-06-16 07:37:51+00:00,1,,33,131,2569,82,,88.5,9.24
363810,running,82,0.0,3381.86,12.0,2.585,0.5,132,603868764,-40737690,282,282.0,,,945.0,2026-06-16 07:37:52+00:00,1,,35,132,2569,82,,86.9,9.19
364090,running,82,0.0,3384.42,12.0,2.566,0.5,131,603868632,-40737241,280,282.0,,,938.0,2026-06-16 07:37:53+00:00,1,,36,131,2551,82,,86.7,9.24
364370,running,82,0.0,3386.8,12.0,2.566,0.5,131,603868572,-40736897,280,279.0,,,927.0,2026-06-16 07:37:54+00:00,1,,36,131,2567,82,,85.3,9.19
364650,running,82,0.0,3389.75,12.0,2.566,0.5,132,603868494,-40736413,280,279.0,,,927.0,2026-06-16 07:37:55+00:00,1,,39,132,2567,82,,85.3,9.19
364932,running,82,0.0,3392.35,12.0,2.566,0.5,131,603868372,-40736002,282,282.0,,,938.0,2026-06-16 07:37:56+00:00,1,,40,131,2567,82,,86.7,9.24
365214,running,82,0.0,3394.73,12.0,2.566,0.5,131,603868312,-40735652,282,282.0,,,938.0,2026-06-16 07:37:57+00:00,1,,40,131,2567,82,,86.7,9.24
365496,running,81,0.0,3397.25,12.200000000000045,2.566,0.5,131,603868193,-40735229,282,282.0,,,938.0,2026-06-16 07:37:58+00:00,1,,40,131,2567,82,,86.7,9.24
365778,running,81,0.0,3399.58,12.200000000000045,2.566,0.5,131,603868123,-40734894,282,282.0,,,938.0,2026-06-16 07:37:59+00:00,1,,40,131,2614,82,,86.7,9.24
366059,running,82,0.0,3402.04,12.200000000000045,2.557,0.5,131,603868027,-40734496,281,282.0,,,935.0,2026-06-16 07:38:00+00:00,1,,40,131,2604,82,,86.7,9.26
366339,running,83,0.0,3404.24,12.200000000000045,2.557,0.5,132,603867912,-40734113,280,279.0,,,924.0,2026-06-16 07:38:01+00:00,1,,45,132,2604,82,,85.2,9.22
366619,running,83,0.0,3407.0,12.200000000000045,2.547,0.5,131,603867869,-40733705,280,280.0,,,920.0,2026-06-16 07:38:02+00:00,1,,45,131,2595,82,,84.8,9.21
366899,running,83,0.0,3410.13,12.200000000000045,2.547,0.5,131,603867747,-40733148,280,280.0,,,920.0,2026-06-16 07:38:03+00:00,1,,45,131,2595,82,,84.8,9.21
367178,running,83,0.0,3412.87,12.0,2.547,0.5,131,603867675,-40732747,279,280.0,,,920.0,2026-06-16 07:38:04+00:00,1,,45,131,2556,82,,84.8,9.21
367458,running,83,0.0,3415.81,12.200000000000045,2.557,0.5,132,603867579,-40732272,280,279.0,,,924.0,2026-06-16 07:38:05+00:00,1,,41,132,2565,82,,85.2,9.22
367738,running,84,0.0,3418.85,12.200000000000045,2.557,0.5,132,603867455,-40731816,280,277.0,,,913.0,2026-06-16 07:38:06+00:00,1,,41,132,2565,82,,83.4,9.14
368020,running,84,0.0,3421.38,12.200000000000045,2.566,0.5,132,603867383,-40731460,282,276.0,,,916.0,2026-06-16 07:38:07+00:00,1,,41,132,2575,82,,83.8,9.15
368303,running,84,0.0,3423.97,12.0,2.575,0.0,132,603867278,-40730979,283,276.0,,,919.0,2026-06-16 07:38:08+00:00,1,,41,132,2584,82,,83.9,9.12
368585,running,84,0.0,3426.35,12.0,2.575,0.0,133,603867234,-40730618,282,276.0,,,919.0,2026-06-16 07:38:09+00:00,1,,14,133,2584,82,,83.9,9.12
368867,running,84,0.0,3429.05,12.0,2.575,0.0,133,603867194,-40730139,282,276.0,,,919.0,2026-06-16 07:38:10+00:00,1,,14,133,2584,82,,83.9,9.12
369148,running,84,0.0,3431.71,12.0,2.575,0.5,133,603867074,-40729708,281,276.0,,,919.0,2026-06-16 07:38:11+00:00,1,,14,133,2584,82,,83.9,9.12
369429,running,84,0.0,3434.42,12.0,2.575,0.5,134,603866989,-40729288,281,276.0,,,919.0,2026-06-16 07:38:12+00:00,1,,12,134,2584,82,,83.9,9.12
369712,running,84,0.0,3437.44,12.0,2.585,0.5,134,603866807,-40728786,283,276.0,,,923.0,2026-06-16 07:38:13+00:00,1,,12,134,2593,82,,84.0,9.1
369995,running,84,0.0,3440.21,12.0,2.585,0.5,134,603866763,-40728417,283,276.0,,,923.0,2026-06-16 07:38:14+00:00,1,,12,134,2573,82,,84.0,9.1
370279,running,84,0.0,3443.02,12.0,2.594,0.5,134,603866699,-40727942,284,276.0,,,926.0,2026-06-16 07:38:15+00:00,1,,12,134,2582,82,,84.1,9.07
370563,running,85,0.0,3445.37,12.0,2.594,0.5,134,603866600,-40727547,284,273.0,,,915.0,2026-06-16 07:38:16+00:00,1,,12,134,2582,82,,82.7,9.03
370846,running,85,0.0,3448.13,12.0,2.594,0.5,134,603866490,-40727138,283,273.0,,,915.0,2026-06-16 07:38:17+00:00,1,,12,134,2582,82,,82.7,9.03
371131,running,84,0.0,3450.93,12.0,2.603,0.0,134,603866327,-40726687,285,275.0,,,929.0,2026-06-16 07:38:18+00:00,1,,12,134,2592,82,,84.5,9.09
371416,running,83,0.0,3453.46,12.0,2.603,0.5,134,603866265,-40726329,285,278.0,,,940.0,2026-06-16 07:38:19+00:00,1,,12,134,2583,82,,85.9,9.13
371700,running,83,0.0,3456.19,11.800000000000011,2.603,0.5,134,603866119,-40725840,284,278.0,,,940.0,2026-06-16 07:38:20+00:00,1,,12,134,2583,82,,85.9,9.13
371983,running,84,0.0,3459.26,12.0,2.603,0.5,134,603866024,-40725434,283,275.0,,,929.0,2026-06-16 07:38:21+00:00,1,,12,134,2583,82,,84.5,9.09
